"locusTag","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","abs_log2","abs_stat","name","chromosome","mutant","comparedTo"
"Bcen2424_1497",5962.3548062036,0.437763334813464,0.111407327414665,3.92939445700983,8.51600443126373e-05,0.00377542863119359,0.437763334813464,3.92939445700983,"pseudouridine synthase","1","A244T","N274Y"
"Bcen2424_3191",114.011677302215,2.67540304167375,0.681529330448566,3.92558753107935,8.65183008290046e-05,0.00380613971108521,2.67540304167375,3.92558753107935,"TolC family protein","2","A244T","N274Y"
"Bcen2424_1849",667.329585030128,0.770382539917073,0.19649594513047,3.9206027351127,8.83277701093294e-05,0.00385608028439126,0.770382539917073,3.9206027351127,"group III truncated hemoglobin","1","A244T","N274Y"
"Bcen2424_5351",111.617883043156,-0.938813770007687,0.239570931305889,-3.91872989302275,8.9016801210114e-05,0.0038567203493988,0.938813770007687,3.91872989302275,"multidrug efflux RND transporter permease subunit CeoB","2","A244T","N274Y"
"Bcen2424_0359",9298.50204721421,1.02427663554498,0.26166267397862,3.91449273207639,9.05944663956976e-05,0.0038718702347315,1.02427663554498,3.91449273207639,"50S ribosomal protein L24","1","A244T","N274Y"
"Bcen2424_2649",10009.4855229005,0.826790967159433,0.211230903726611,3.9141572211873,9.07205125815739e-05,0.0038718702347315,0.826790967159433,3.9141572211873,"ADP-forming succinate--CoA ligase subunit beta","1","A244T","N274Y"
"Bcen2424_1805",3298.86815052947,0.689124699026191,0.176231302935209,3.91034218977286,9.21654595515999e-05,0.00390440194944889,0.689124699026191,3.91034218977286,"FtsH protease activity modulator HflK","1","A244T","N274Y"
"Bcen2424_3011",176.903834612312,-0.852348336778184,0.218259700948998,-3.90520253199356,9.4146503036953e-05,0.00393410762623459,0.852348336778184,3.90520253199356,"chromate transporter","1","A244T","N274Y"
"Bcen2424_3531",15.8180820577289,-1.6773169440948,0.429535413154621,-3.90495612870692,9.42424802927328e-05,0.00393410762623459,1.6773169440948,3.90495612870692,"LLM class flavin-dependent oxidoreductase","2","A244T","N274Y"
"Bcen2424_1031",142.245577160703,-0.746404084718336,0.19147639928846,-3.89815187402744,9.69296208909115e-05,0.00401696015851538,0.746404084718336,3.89815187402744,"formate dehydrogenase subunit alpha","1","A244T","N274Y"
"Bcen2424_1546",6265.23710158616,0.299592662731909,0.077056382150179,3.88796689348869,0.000101087410406963,0.00415912877782319,0.299592662731909,3.88796689348869,"ribonuclease R","1","A244T","N274Y"
"Bcen2424_0494",162.652660822828,0.569818278838442,0.14696300105334,3.87729071095674,0.000105626120676274,0.00431482702962581,0.569818278838442,3.87729071095674,"hypothetical protein","1","A244T","N274Y"
"Bcen2424_2074",5137.74563341472,0.672477922765927,0.173602861945056,3.87365689270008,0.000107214329733219,0.00434586232180572,0.672477922765927,3.87365689270008,"aspartate kinase","1","A244T","N274Y"
"Bcen2424_2973",734.883212164883,0.649113236649445,0.167639122393773,3.87208682186204,0.000107907498270989,0.00434586232180572,0.649113236649445,3.87208682186204,"AGE family epimerase/isomerase","1","A244T","N274Y"
"Bcen2424_3184",1277.93893933613,3.3170086953643,0.857168398343924,3.86972816750228,0.000108956769674114,0.00434586232180572,3.3170086953643,3.86972816750228,"DUF3050 domain-containing protein","2","A244T","N274Y"
"Bcen2424_2057",163.952722192188,0.699092091199965,0.18070551581828,3.86868152880835,0.000109425454509534,0.00434586232180572,0.699092091199965,3.86868152880835,"patatin-like phospholipase family protein","1","A244T","N274Y"
"Bcen2424_2668",3852.28940069265,0.717217691527896,0.185559620586087,3.86516036874066,0.000111016231901555,0.00437863331203444,0.717217691527896,3.86516036874066,"c-type cytochrome","1","A244T","N274Y"
"Bcen2424_0679",18227.9469143939,0.720551434340179,0.187224142348652,3.84860320523384,0.000118793247778683,0.00464711616867425,0.720551434340179,3.84860320523384,"50S ribosomal protein L13","1","A244T","N274Y"
"Bcen2424_2505",619.16679087628,0.619036057215105,0.160921557253843,3.84681870955684,0.00011966144341142,0.00464711616867425,0.619036057215105,3.84681870955684,"carboxylating nicotinate-nucleotide diphosphorylase","1","A244T","N274Y"
"Bcen2424_3436",275.87779339808,0.806393588068114,0.209760437570722,3.8443550052008,0.000120869924567073,0.00464711616867425,0.806393588068114,3.8443550052008,"hypothetical protein","2","A244T","N274Y"
"Bcen2424_5701",2700.39174774082,1.02491173202105,0.266708438479198,3.84281703970528,0.000121630141813451,0.00464711616867425,1.02491173202105,3.84281703970528,"glycine C-acetyltransferase","2","A244T","N274Y"
"Bcen2424_2488",482.653160343163,-0.701755646580194,0.182639426696902,-3.84230097121795,0.000121886243276996,0.00464711616867425,0.701755646580194,3.84230097121795,"hypothetical protein","1","A244T","N274Y"
"Bcen2424_3454",95.8225358613314,-0.731026735186778,0.19065817452776,-3.8342270767957,0.000125959740145528,0.00475078252710271,0.731026735186778,3.8342270767957,"DUF1330 domain-containing protein","2","A244T","N274Y"
"Bcen2424_0366",3506.88096776237,0.850054041843935,0.221788611657248,3.83272177724621,0.000126733258440289,0.00475078252710271,0.850054041843935,3.83272177724621,"50S ribosomal protein L30","1","A244T","N274Y"
"Bcen2424_0612",2661.51077593335,0.744513910324743,0.194287775303479,3.83201624066057,0.000127097346852022,0.00475078252710271,0.744513910324743,3.83201624066057,"RNB domain-containing ribonuclease","1","A244T","N274Y"
"Bcen2424_1593",437.244046019284,0.604417558355826,0.158167475559809,3.82137703226649,0.00013270858153658,0.00492831414160847,0.604417558355826,3.82137703226649,"membrane protein","1","A244T","N274Y"
"Bcen2424_0336",6794.45762634852,0.865879433537897,0.226984464560105,3.81470791499308,0.000136344102542877,0.00503065756414655,0.865879433537897,3.81470791499308,"50S ribosomal protein L11","1","A244T","N274Y"
"Bcen2424_1588",851.202452193077,0.438212633750092,0.114969929322485,3.81154129895066,0.000138102975911317,0.00504687298497449,0.438212633750092,3.81154129895066,"NADP(H)-dependent aldo-keto reductase","1","A244T","N274Y"
"Bcen2424_1171",940.689695938809,0.732119947884927,0.192119891541568,3.81074516548184,0.000138548532722678,0.00504687298497449,0.732119947884927,3.81074516548184,"hopanoid biosynthesis associated radical SAM protein HpnJ","1","A244T","N274Y"
"Bcen2424_1809",3992.53817300577,0.309615057933998,0.0814442912631768,3.80155629242959,0.000143790060359335,0.00517922273706117,0.309615057933998,3.80155629242959,"outer membrane protein assembly factor BamB","1","A244T","N274Y"
"Bcen2424_1888",614.992076457927,-0.374110324000873,0.0984566429428142,-3.79974690197557,0.000144843941318277,0.00517922273706117,0.374110324000873,3.79974690197557,"mechanosensitive ion channel","1","A244T","N274Y"
"Bcen2424_2360",1466.12852225491,0.509571016982185,0.134109874100756,3.79965323507311,0.000144898695214161,0.00517922273706117,0.509571016982185,3.79965323507311,"DNA topoisomerase IV subunit B","1","A244T","N274Y"
"Bcen2424_5461",212.585083847763,-0.964247690087015,0.253914143575395,-3.79753438114683,0.00014614251152171,0.00519123617014074,0.964247690087015,3.79753438114683,"SRPBCC family protein","2","A244T","N274Y"
"Bcen2424_1787",376.397616369449,0.805128922960093,0.212126016681304,3.79552181083809,0.00014733324092587,0.00520122719046326,0.805128922960093,3.79552181083809,"DUF1311 domain-containing protein","1","A244T","N274Y"
"Bcen2424_1141",7694.24663059658,0.847542519690211,0.223650897405835,3.78957799642659,0.000150903425605655,0.00525061415832073,0.847542519690211,3.78957799642659,"elongation factor P","1","A244T","N274Y"
"Bcen2424_2076",3969.59773307327,0.638172445257127,0.168439721649038,3.78872892337608,0.000151420024934686,0.00525061415832073,0.638172445257127,3.78872892337608,"acetyl-CoA carboxylase carboxyltransferase subunit alpha","1","A244T","N274Y"
"Bcen2424_2551",4212.23587523392,0.74164559629254,0.195756139505106,3.78861985206443,0.000151486507452862,0.00525061415832073,0.74164559629254,3.78861985206443,"30S ribosomal protein S20","1","A244T","N274Y"
"Bcen2424_0242",2916.47160981967,1.08500018758415,0.287498631972673,3.77393165365491,0.000160694801867834,0.0055362263366394,1.08500018758415,3.77393165365491,"30S ribosomal protein S21","1","A244T","N274Y"
"Bcen2424_1029",796.68141598098,-0.822754890467433,0.218222199966541,-3.7702621025431,0.000163076189273417,0.00556093699213627,0.822754890467433,3.7702621025431,"FAD-binding monooxygenase","1","A244T","N274Y"
"Bcen2424_1264",222.010949007404,0.839410453066182,0.22270169101725,3.76921454539455,0.000163762079244048,0.00556093699213627,0.839410453066182,3.76921454539455,"3-hydroxyacyl-CoA dehydrogenase","1","A244T","N274Y"
"Bcen2424_0138",660.390554130229,-0.721505959047526,0.19147963777507,-3.76805579659114,0.000164523933462613,0.00556093699213627,0.721505959047526,3.76805579659114,"thiamine pyrophosphate-binding protein","1","A244T","N274Y"
"Bcen2424_0335",8072.34746395816,0.58479428012971,0.15524639426798,3.76687834127897,0.000165301501777088,0.00556093699213627,0.58479428012971,3.76687834127897,"transcription termination/antitermination protein NusG","1","A244T","N274Y"
"Bcen2424_0794",366.178611336965,-0.448236737754782,0.119208631384791,-3.7601030441154,0.000169843382739553,0.0056803175782895,0.448236737754782,3.7601030441154,"antitoxin MazE family protein","1","A244T","N274Y"
"Bcen2424_0369",4403.24039381607,0.999354451072023,0.265930776714389,3.75794958153841,0.000171311387393974,0.00569610363084964,0.999354451072023,3.75794958153841,"translation initiation factor IF-1","1","A244T","N274Y"
"Bcen2424_5702",1468.03115155309,1.1108765075106,0.296393379787454,3.74798016172702,0.000178264349960337,0.0058930278463767,1.1108765075106,3.74798016172702,"L-threonine 3-dehydrogenase","2","A244T","N274Y"
"Bcen2424_3178",2606.58713716944,1.58774612934736,0.424033647738914,3.74438712072435,0.000180834653293561,0.00591906922599173,1.58774612934736,3.74438712072435,"hypothetical protein","2","A244T","N274Y"
"Bcen2424_1838",18.3848566060345,-1.49511826796727,0.399338388991681,-3.74398832965297,0.000181122069338792,0.00591906922599173,1.49511826796727,3.74398832965297,"alpha-ketoacid dehydrogenase subunit beta","1","A244T","N274Y"
"Bcen2424_1433",133.026921934422,-0.948676943985134,0.25372774507409,-3.73895627263039,0.000184785862530495,0.00600449061256762,0.948676943985134,3.73895627263039,"LysR family transcriptional regulator","1","A244T","N274Y"
"Bcen2424_1499",9048.60050946064,0.818925341948756,0.219173107427874,3.73643167977737,0.000186650131577431,0.00603080283893406,0.818925341948756,3.73643167977737,"transcription termination/antitermination protein NusA","1","A244T","N274Y"
"Bcen2424_3538",114.012653925271,-0.579382144488823,0.155263017713995,-3.73161718108612,0.000190254473214166,0.00611272658602143,0.579382144488823,3.73161718108612,"TonB-dependent receptor","2","A244T","N274Y"
"Bcen2424_2988",407.474840624683,0.504065716034744,0.135299024454537,3.72556800070735,0.000194875907148049,0.00622623079876924,0.504065716034744,3.72556800070735,"cupredoxin domain-containing protein","1","A244T","N274Y"
"Bcen2424_0364",9089.82425009227,1.01364985404252,0.272526103216005,3.719459685075,0.00019964940968767,0.00628449863526036,1.01364985404252,3.719459685075,"50S ribosomal protein L18","1","A244T","N274Y"
"Bcen2424_0353",3566.49384673384,1.01653432898112,0.273304523548156,3.71942006588122,0.000199680726689066,0.00628449863526036,1.01653432898112,3.71942006588122,"50S ribosomal protein L22","1","A244T","N274Y"
"Bcen2424_4354",175.298169387878,-1.04364038389143,0.28065532400543,-3.71858395200525,0.000200342710531148,0.00628449863526036,1.04364038389143,3.71858395200525,"hypothetical protein","2","A244T","N274Y"
"Bcen2424_0423",798.257346202934,0.564473672503233,0.151885555926371,3.71644077055537,0.000202048978797767,0.00628449863526036,0.564473672503233,3.71644077055537,"UDP-N-acetylglucosamine 1-carboxyvinyltransferase","1","A244T","N274Y"
"Bcen2424_0795",956.884453867908,-0.719194744015742,0.193526521651135,-3.71625934202556,0.00020219404596746,0.00628449863526036,0.719194744015742,3.71625934202556,"hypothetical protein","1","A244T","N274Y"
"Bcen2424_1607",549.836488826382,0.553002185476741,0.148996472049145,3.71151194300989,0.000206024945150991,0.00636895492604603,0.553002185476741,3.71151194300989,"sugar ABC transporter ATP-binding protein","1","A244T","N274Y"
"Bcen2424_1225",90.7273628593494,-0.769125570267945,0.207889189630167,-3.69969006871503,0.000215862923370613,0.00663720461697061,0.769125570267945,3.69969006871503,"molybdopterin-dependent oxidoreductase","1","A244T","N274Y"
"Bcen2424_4524",367.309064486486,-0.566916160539814,0.153449808500474,-3.69447290993565,0.000220343382309622,0.00673873691673118,0.566916160539814,3.69447290993565,"hypothetical protein","2","A244T","N274Y"
"Bcen2424_3785",1177.74304719173,0.525691515652473,0.142402123076159,3.69159886311053,0.000222848742034013,0.00677910614730063,0.525691515652473,3.69159886311053,"HAMP domain-containing histidine kinase","2","A244T","N274Y"
"Bcen2424_1854",2799.50335617281,0.595630473784768,0.161504692795618,3.68800722427634,0.00022601723495031,0.00683911410942233,0.595630473784768,3.68800722427634,"homoserine dehydrogenase","1","A244T","N274Y"
"Bcen2424_2801",12323.1964198371,0.943186246042793,0.255967293615649,3.68479204010747,0.000228889448100729,0.00687697776238044,0.943186246042793,3.68479204010747,"4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase","1","A244T","N274Y"
"Bcen2424_2318",239.125921254675,0.737182046961789,0.200178272883361,3.6826276715422,0.000230842192743316,0.00687697776238044,0.737182046961789,3.6826276715422,"hypothetical protein","1","A244T","N274Y"
"Bcen2424_1883",1894.24695080591,-0.697504963952863,0.189406068316371,-3.68259037396731,0.000230875980132374,0.00687697776238044,0.697504963952863,3.68259037396731,"phosphate starvation-inducible protein PsiF","1","A244T","N274Y"
"Bcen2424_2281",799.449061243381,-0.441483267230899,0.120085471346227,-3.67640866360951,0.000236540490878746,0.00700919724008056,0.441483267230899,3.67640866360951,"DUF4126 domain-containing protein","1","A244T","N274Y"
"Bcen2424_2727",2842.00789697536,0.774102864444826,0.211208589770329,3.66511071015906,0.000247231611299311,0.00727387965520822,0.774102864444826,3.66511071015906,"FmdB family transcriptional regulator","1","A244T","N274Y"
"Bcen2424_3453",325.542759982913,-0.626501692390073,0.171023495655585,-3.66324925115406,0.000249035994554626,0.00727387965520822,0.626501692390073,3.66324925115406,"NAD(P)-dependent oxidoreductase","2","A244T","N274Y"
"Bcen2424_5667",1161.0004549077,0.34415093949018,0.0939535604826243,3.66298986139889,0.000249288409236022,0.00727387965520822,0.34415093949018,3.66298986139889,"DEAD/DEAH box helicase","2","A244T","N274Y"
"Bcen2424_3158",508.887641967341,-0.572562268230378,0.156473367915167,-3.65916753668135,0.000253035881909639,0.00734574725198591,0.572562268230378,3.65916753668135,"hypothetical protein","1","A244T","N274Y"
"Bcen2424_0360",13686.0869485483,1.07259711076932,0.293278707458163,3.65726213152493,0.00025492364500323,0.00735569403349901,1.07259711076932,3.65726213152493,"50S ribosomal protein L5","1","A244T","N274Y"
"Bcen2424_4005",188.882738677356,-0.535583966668716,0.146487107753206,-3.65618500415096,0.00025599663437364,0.00735569403349901,0.535583966668716,3.65618500415096,"antibiotic biosynthesis monooxygenase","2","A244T","N274Y"
"Bcen2424_1226",135.246481757721,-0.813360870789473,0.222537099781952,-3.65494504775351,0.000257237070589229,0.00735569403349901,0.813360870789473,3.65494504775351,"XRE family transcriptional regulator","1","A244T","N274Y"
"Bcen2424_2277",146.103143894978,0.651628332306948,0.178733923224143,3.6458010910988,0.000266560106134628,0.00758436441285541,0.651628332306948,3.6458010910988,"DUF924 domain-containing protein","1","A244T","N274Y"
"Bcen2424_4006",361.564858401382,-0.755371975285631,0.207354917115909,-3.64289396071271,0.000269589917249707,0.00763259770668849,0.755371975285631,3.64289396071271,"iron-containing alcohol dehydrogenase","2","A244T","N274Y"
"Bcen2424_5016",198.281029027632,0.648830844226763,0.178373482612959,3.6374848700724,0.000275313359185583,0.00775624187774555,0.648830844226763,3.6374848700724,"ABC transporter ATP-binding protein","2","A244T","N274Y"
"Bcen2424_3485",3542.32613992005,1.15326587938498,0.317791423980675,3.62900252290983,0.000284518460513087,0.00797627978271738,1.15326587938498,3.62900252290983,"acyl-CoA dehydrogenase","2","A244T","N274Y"
"Bcen2424_2017",2301.73900019743,0.828993453454551,0.228958437066022,3.62071589969627,0.000293788976705788,0.00814799110765448,0.828993453454551,3.62071589969627,"UMP kinase","1","A244T","N274Y"
"Bcen2424_2735",5019.95966451502,0.255025131652442,0.0704363493695779,3.62064663962539,0.000293867639167558,0.00814799110765448,0.255025131652442,3.62064663962539,"DUF3683 domain-containing protein","1","A244T","N274Y"
"Bcen2424_2011",8028.36305864258,0.587792238717316,0.162385937470012,3.61972377580949,0.000294917670796377,0.00814799110765448,0.587792238717316,3.61972377580949,"outer membrane protein assembly factor BamA","1","A244T","N274Y"
